,id,pid,lot_subclass,lot_zone,lot_frontage,lot_area,access_road,access_alley,lot_shape,land_contour,utilities_type,lot_config,land_slope,neighborhood,cond_1,cond_2,house_type,house_style,house_qual,house_cond,year_built,year_remodel,roof_style,roof_material,exterior_type1,exterior_type2,wall_type,wall_area,exterior_qual,exterior_cond,foundation_type,bsmt_qual,bsmt_cond,bsmt_area,bsmt_type1_score,bsmt_type1_area,bsmt_type2_score,bsmt_type2_area,bsmt_unfinish_area,bsmt_total_area,heating_type,heating_cond,central_aircond,electrical_type,floor_1_area,floor_2_area,floor_lowqual_total_area,ground_total_area,bath_full_bsmt_num,bath_half_bsmt_num,bath_full_bsmt_num,bath_full_ground_num,bath_half_ground_num,kitchen_num,kitchen_qual,rooms_num,house_fn,fireplace_num,fireplace_score,garage_type,garage_year,garage_finish,garage_car_num,garage_area,garage_qual,garage_cond,driveway_type,wooddeck_area,porch_open_area,porch_enclosed_area,porch_3season_area,porch_screen_area,pool_area,pool_qual,fence_num,misc_feature,misc_value,sold_month,sold_year,sale_type,sale_price,interact_01,interact_02,interact_03
42,983,923275040,85,RL,,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.5,0.6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,0.6,0.8,PConc,0.8,0.6,Av,1.0,1097.0,0.16666666666666666,0.0,0.0,1097.0,GasA,1.0,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,0.8,4,Typ,1,0.6,Attchd,1978.0,Fin,2.0,602.0,0.6,0.6,Y,303,30,0,0,0,0,,,,0,7,2009,WD ,165500,3912484,989.0,555.0
43,1325,902406090,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,0.5,0.5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,0.6,0.6,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1050.0,1050.0,GasA,1.0,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,0.6,7,Typ,0,,Attchd,1954.0,Unf,1.0,352.0,0.4,0.6,Y,0,0,0,0,0,0,,,,0,11,2008,WD ,131500,3818116,977.0,897.5
44,1378,905102170,20,RL,70.0,11200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,906.0,0.16666666666666666,0.0,134.0,1040.0,GasA,1.0,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,0.6,5,Typ,0,,Detchd,1965.0,Unf,1.0,384.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,2,2008,WD ,129500,3861225,982.5,520.0
45,1537,909281110,70,RL,100.0,9670,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,0.8,0.6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,0.6,0.6,PConc,0.6,0.4,No,0.3333333333333333,210.0,0.16666666666666666,0.0,398.0,608.0,GasA,0.6,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,0.6,9,Typ,2,0.8,Detchd,1935.0,Fin,2.0,786.0,0.4,0.6,Y,0,0,207,0,0,0,,,,0,6,2008,WD ,257076,3773250,1560.0,1498.4
46,905,909101140,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.5,0.5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.3333333333333333,408.0,0.6666666666666666,420.0,156.0,984.0,GasA,1.0,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,0.6,6,Min2,0,,Detchd,1977.0,Unf,2.0,660.0,0.6,0.6,Y,0,68,0,0,0,0,,,,0,7,2009,WD ,117000,3804360,980.0,802.0
47,1532,909275050,70,RL,60.0,7200,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,0.7,0.6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,0.6,0.4,BrkTil,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,776.0,776.0,GasA,0.6,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,0.6,6,Typ,1,0.8,Attchd,1931.0,RFn,1.0,270.0,0.6,0.6,P,0,0,112,0,0,0,,MnPrv,,0,2,2008,WD ,149000,3862000,1400.0,1051.3999999999999
48,132,534475100,20,RL,80.0,9920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,354.0,0.3333333333333333,290.0,412.0,1056.0,GasA,0.6,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,0.6,6,Typ,0,,Attchd,1954.0,RFn,1.0,280.0,0.6,0.6,Y,0,0,164,0,0,0,,MnPrv,,0,2,2010,WD ,128000,3818116,977.0,531.5
49,1078,528188090,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,0.7,0.5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,0.8,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,764.0,764.0,GasA,1.0,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,0.8,6,Typ,0,,BuiltIn,2003.0,RFn,2.0,474.0,0.6,0.6,Y,0,27,0,0,0,0,,,,0,10,2008,WD ,155000,4014012,1402.8,1138.1999999999998
50,2511,533221080,160,FV,,2998,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.6,0.5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,0.8,0.6,PConc,0.8,0.6,No,1.0,353.0,0.16666666666666666,0.0,403.0,756.0,GasA,1.0,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,0.8,4,Typ,0,,Detchd,2000.0,Unf,2.0,440.0,0.6,0.6,Y,0,32,0,0,0,0,,,,0,6,2006,WD ,166000,4000000,1200.0,914.4
51,912,909250220,50,RL,65.0,7804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.4,0.3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,0.6,0.6,BrkTil,0.6,0.6,No,0.6666666666666666,622.0,0.16666666666666666,0.0,500.0,1122.0,GasA,0.6,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,0.8,7,Min2,2,0.6,Detchd,1981.0,Unf,2.0,576.0,0.6,0.6,Y,431,44,0,0,0,0,,MnPrv,,0,12,2009,WD ,135000,3759600,780.0,792.4000000000001
52,2351,527356020,60,RL,80.0,16692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,0.7,0.5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,0.6,0.6,CBlock,0.8,0.6,No,0.6666666666666666,790.0,0.3333333333333333,469.0,133.0,1392.0,GasA,0.6,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,0.8,12,Typ,2,0.6,Attchd,1978.0,RFn,2.0,564.0,0.6,0.6,Y,0,112,0,0,440,519,0.25,MnPrv,TenC,2000,7,2006,WD ,250000,3912484,1384.6,1948.8
53,330,923226250,160,RM,21.0,1476,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,0.4,0.7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,1.0,176.0,0.16666666666666666,0.0,370.0,546.0,GasA,1.0,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,0.6,5,Typ,0,,,,,0.0,0.0,,,Y,200,26,0,0,0,0,,,,0,3,2010,WD ,76000,3880900,788.0,436.8
54,2586,535305120,20,RL,75.0,10170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,0.6,0.6,CBlock,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,216.0,216.0,GasA,0.6,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,0.8,5,Typ,1,0.8,Attchd,1951.0,Unf,2.0,400.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,155000,3806401,1170.6,945.0
55,224,905106140,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,0.6,0.7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,371.0,0.16666666666666666,0.0,292.0,663.0,GasA,0.6,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,0.6,7,Typ,0,,Attchd,1969.0,Fin,1.0,299.0,0.6,0.6,Y,379,36,0,0,0,0,,MnPrv,,0,3,2010,WD ,158000,3876961,1181.3999999999999,811.1999999999999
56,98,533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,0.7,0.5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8,0.6,PConc,0.8,0.6,No,1.0,368.0,0.8333333333333334,42.0,190.0,600.0,GasA,1.0,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,0.8,4,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,0.6,0.6,Y,0,172,0,0,0,0,,,,0,2,2010,WD ,149500,4018020,1403.5,840.0
57,2565,534479300,20,RL,82.0,9888,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.8,CBlock,0.6,0.6,No,0.6666666666666666,486.0,0.16666666666666666,0.0,450.0,936.0,GasA,0.6,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,0.6,5,Typ,0,,Attchd,1954.0,Unf,1.0,240.0,0.6,0.6,Y,0,0,160,0,0,0,,MnPrv,,0,3,2006,WD ,121000,3859150,987.5,468.0
58,1934,535304170,20,RL,68.0,7942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,85.0,0.8333333333333334,955.0,0.0,1040.0,GasA,0.6,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,0.6,6,Typ,0,,Attchd,1953.0,Fin,1.0,293.0,0.6,0.6,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,136000,3814209,1171.8,624.0
59,997,527107010,60,RL,,15038,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6,0.5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,PConc,0.8,0.6,No,0.5,138.0,0.16666666666666666,0.0,778.0,916.0,GasA,0.8,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,0.6,7,Typ,1,0.6,Attchd,1996.0,Fin,2.0,386.0,0.6,0.6,Y,168,84,0,0,0,0,,,,0,11,2008,WD ,173000,3984016,1197.6,981.5999999999999
60,64,528382020,60,RL,92.0,11764,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8,0.7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,0.8,0.6,PConc,0.8,0.6,No,1.0,524.0,0.16666666666666666,0.0,628.0,1152.0,GasA,1.0,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,0.8,9,Typ,1,0.8,Attchd,1999.0,Fin,3.0,671.0,0.6,0.6,Y,132,57,0,0,0,0,,,,0,4,2010,WD ,290000,4011993,1605.6000000000001,1816.0
61,1799,528458130,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.8,0.5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.8,0.6,PConc,0.8,0.6,Av,1.0,64.0,0.16666666666666666,0.0,1120.0,1184.0,GasA,1.0,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,1.0,11,Typ,1,0.8,BuiltIn,2007.0,Fin,2.0,550.0,0.6,0.6,Y,208,364,0,0,0,0,,,,0,8,2007,New,303477,4028049,1605.6000000000001,2088.0
62,230,905109170,20,RL,,20062,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,0.7,0.7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8,0.8,CBlock,0.8,0.6,Gd,0.8333333333333334,1092.0,0.16666666666666666,0.0,328.0,1420.0,GasA,0.8,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,0.6,4,Typ,2,0.6,Attchd,1977.0,RFn,2.0,690.0,0.6,0.6,Y,496,0,0,0,0,0,,,,0,4,2010,WD ,270000,3955977,1400.6999999999998,1038.1
63,1295,902109160,50,RM,81.0,7308,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,0.5,0.5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,0.4,0.4,BrkTil,0.6,0.6,No,0.5,360.0,0.16666666666666666,0.0,576.0,936.0,GasA,0.8,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,1.0,6,Typ,1,0.8,Detchd,1920.0,Unf,1.0,225.0,0.4,0.4,N,0,0,236,0,0,0,,,,0,6,2008,WD ,122250,3744000,975.0,870.0
64,638,535178120,20,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,172.0,0.3333333333333333,483.0,727.0,1382.0,GasA,0.8,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,0.8,6,Typ,0,,Attchd,1955.0,Unf,1.0,350.0,0.6,0.6,Y,280,0,0,0,0,0,,GdWo,,0,7,2009,WD ,153000,3822025,977.5,691.0
65,2278,923202134,20,RL,70.0,8402,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,0.5,0.5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.6,PConc,0.8,0.6,No,0.8333333333333334,206.0,0.16666666666666666,0.0,914.0,1120.0,GasA,1.0,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,0.6,6,Typ,0,,,,,0.0,0.0,,,Y,0,30,0,0,0,0,,,,0,12,2007,New,147000,4028049,1003.5,560.0
66,2202,909252150,70,RL,63.0,4000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.7,0.8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,BrkTil,0.8,0.6,No,1.0,246.0,0.16666666666666666,0.0,285.0,531.0,GasA,0.6,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,0.6,5,Typ,1,0.8,Detchd,1930.0,Unf,1.0,216.0,0.6,0.6,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,148500,3850350,1396.5,768.5999999999999
67,2833,908188150,160,RM,32.0,3363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,0.7,0.5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,0.8,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,976.0,976.0,GasA,1.0,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,0.8,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,0.6,0.6,Y,0,40,0,0,0,0,,,,0,4,2006,WD ,130000,4016016,1402.8,1195.6
68,1707,528150040,20,RL,94.0,13615,Pave,,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,0.9,0.5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,1.0,0.6,PConc,1.0,0.6,Gd,0.16666666666666666,0.0,0.16666666666666666,0.0,1802.0,1802.0,GasA,1.0,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,1.0,7,Typ,1,0.8,Attchd,2006.0,Fin,3.0,843.0,0.6,0.6,Y,158,105,0,0,0,0,,,,0,6,2007,WD ,372000,4024036,1805.4,1621.8
69,2428,528228565,120,RL,43.0,3013,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.7,0.5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,0.8,0.6,PConc,0.8,0.6,Gd,1.0,16.0,0.16666666666666666,0.0,1346.0,1362.0,GasA,1.0,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,0.8,6,Typ,1,0.8,Attchd,2005.0,Fin,2.0,440.0,0.6,0.6,Y,142,20,0,0,0,0,,,,0,4,2006,WD ,213490,4020025,1403.5,1054.2
70,242,905453080,20,RL,44.0,17485,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,0.7,0.5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,0.8,0.6,PConc,0.8,0.6,Gd,1.0,1346.0,0.16666666666666666,0.0,162.0,1508.0,GasA,1.0,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,0.8,5,Typ,2,0.6,Attchd,2009.0,RFn,2.0,572.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,1,2010,Con,308030,4038090,1407.0,1055.6
71,1564,914453045,20,RL,,23730,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.7,0.5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,0.8,0.6,PConc,1.0,0.6,Mn,1.0,700.0,0.16666666666666666,0.0,1140.0,1840.0,GasA,1.0,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,0.8,7,Typ,0,,Attchd,1996.0,Fin,3.0,786.0,0.6,0.6,Y,0,46,192,0,0,0,,,,0,9,2008,WD ,300000,3986012,1397.8999999999999,1422.3999999999999
72,2613,535403150,20,RL,79.0,8910,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,0.6,0.6,CBlock,0.6,0.6,Mn,0.8333333333333334,655.0,0.16666666666666666,0.0,0.0,655.0,GasA,1.0,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,0.6,6,Typ,1,0.4,BuiltIn,1954.0,Fin,2.0,539.0,0.6,0.6,Y,0,0,192,0,0,0,,,,0,7,2006,WD ,159500,3837681,1175.3999999999999,716.4
73,2832,908188140,160,RM,24.0,2522,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,0.7,0.5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,0.8,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,970.0,970.0,GasA,1.0,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,0.8,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,0.6,0.6,Y,0,40,0,0,0,0,,,,0,4,2006,WD ,137500,4016016,1402.8,1196.3
74,2459,528439030,20,RL,73.0,8688,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.7,0.5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,0.8,0.6,PConc,0.8,0.6,Av,0.16666666666666666,0.0,0.16666666666666666,0.0,1616.0,1616.0,GasA,1.0,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,0.8,7,Typ,0,,Attchd,2005.0,RFn,3.0,834.0,0.6,0.6,Y,208,59,0,0,0,0,,,,0,4,2006,WD ,232000,4020025,1403.5,1131.1999999999998
75,1360,903452025,30,RM,,6291,Grvl,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,0.6,0.6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,0.8,0.8,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,768.0,768.0,GasA,0.6,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,0.6,4,Typ,0,,Detchd,1930.0,Unf,2.0,440.0,0.6,0.6,N,0,0,84,0,0,0,,,,0,7,2008,WD ,93850,3763500,1170.0,460.79999999999995
76,2723,905200380,30,RL,,17529,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,0.6,0.6,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,872.0,872.0,GasA,0.4,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,0.4,5,Mod,1,0.8,Detchd,1924.0,Unf,1.0,322.0,0.4,0.4,N,0,0,116,0,0,0,,,,0,4,2006,WD ,105000,3751800,975.0,436.0
77,1350,903235100,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,0.4,0.6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,520.0,520.0,GasA,0.4,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,0.4,4,Typ,0,,Detchd,1920.0,Unf,1.0,240.0,0.4,0.6,Y,49,0,87,0,0,0,,,,0,5,2008,WD ,68500,3757650,780.0,208.0
78,136,535106190,90,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,0.5,0.5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,443.0,0.16666666666666666,0.0,662.0,1105.0,GasA,0.6,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,0.6,12,Typ,0,,Detchd,1960.0,Unf,2.0,480.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,1,2010,WD ,154300,3841600,980.0,1137.0
79,2235,910201050,50,RM,50.0,7288,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,0.5,0.7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.8,BrkTil,0.6,0.2,No,0.16666666666666666,0.0,0.16666666666666666,0.0,936.0,936.0,GasA,1.0,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,0.6,6,Typ,0,,,,,0.0,0.0,,,N,0,0,0,176,0,0,,,,0,9,2007,WD ,129850,3855775,1001.5,800.5
80,1993,902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,0.5,0.7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,BrkTil,0.6,0.6,No,0.6666666666666666,168.0,0.16666666666666666,0.0,448.0,616.0,GasA,1.0,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,0.6,6,Typ,0,,Detchd,1920.0,Unf,2.0,480.0,0.4,0.4,Y,280,0,143,0,0,0,,,,0,6,2007,WD ,114000,3724500,975.0,616.0
81,367,527214050,20,RL,63.0,17423,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,0.9,0.5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,1.0,0.6,PConc,1.0,0.6,No,1.0,1904.0,0.16666666666666666,0.0,312.0,2216.0,GasA,1.0,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,1.0,9,Typ,1,0.8,Attchd,2009.0,Fin,3.0,1166.0,0.6,0.6,Y,0,60,0,0,0,0,,,,0,7,2009,New,501837,4034072,1808.1000000000001,2010.6000000000001
82,1309,902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,0.5,0.8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,BrkTil,0.6,0.6,Mn,0.16666666666666666,0.0,0.16666666666666666,0.0,876.0,876.0,GasA,0.8,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,0.6,7,Typ,1,0.8,Detchd,1949.0,Unf,3.0,720.0,0.6,0.6,Y,418,0,194,0,0,0,,,,0,6,2008,WD ,153900,3734250,975.0,708.0
83,402,527425110,20,RL,60.0,9000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.4,0.7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.8,CBlock,0.6,0.6,No,0.8333333333333334,240.0,0.16666666666666666,0.0,624.0,864.0,GasA,0.8,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,0.6,5,Typ,0,,Detchd,1986.0,Unf,2.0,576.0,0.6,0.6,Y,200,0,0,0,0,0,,GdWo,,0,7,2009,WD ,130000,3953826,802.4000000000001,345.6
84,1592,923203140,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,0.6,0.5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,0.6,0.6,PConc,1.0,0.6,No,1.0,864.0,0.16666666666666666,0.0,325.0,1189.0,GasA,1.0,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,0.6,4,Typ,0,,Attchd,1997.0,RFn,2.0,392.0,0.6,0.6,Y,0,122,0,0,0,0,,,,0,4,2008,WD ,160500,3988009,1198.2,713.4
85,2409,528186110,120,RL,48.0,6373,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.9,0.5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,1.0,0.6,PConc,1.0,0.8,No,1.0,415.0,0.16666666666666666,0.0,1251.0,1666.0,GasA,1.0,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,0.8,6,Typ,1,0.8,Attchd,2006.0,RFn,2.0,575.0,0.6,0.6,Y,228,75,0,0,0,0,,,,0,6,2006,New,310090,4024036,1805.4,1499.4
